E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29
-0.0029613507526953116,0.016372897272865443,-0.004966726656667464,-0.003223137349341409,0.0010329920965737366,0.014710295119647538,0.0023935041805783416,0.005908497243263823,-0.008972006912954677,-0.006941413607202007,-0.007322854156992647,-0.006012524858101666,0.029178381038374356,-0.018939474914470067,0.0013175692445200448,-0.005436823584094181,0.0021175386532305486,0.03446967276579715,-0.011026488694231918,0.03132658763101719,-0.0019143490141087073,0.010160305267468216,-0.014722086524927482,0.0034088736510678144,0.0026937423220910477,0.012189996081837245,0.04420818336920793,-0.007649462452945484,-0.0037790274082477363
0.0021474758292413638,-0.009610100101269912,-0.005054547438434109,-0.014593048099867204,-0.007909880856145796,0.014335322573815057,0.010321300684602228,0.002330799047352149,-0.006999927304118973,-0.00792339822214251,0.006605881475738164,-0.008388116500372942,0.04212670591899853,0.008581116674018915,-0.014470108296118925,-0.00573617716531403,-0.008798966406646416,0.022087695482182024,-0.0033636478035901853,0.03303057334662473,0.007589500672927224,-0.004697053959082301,-0.032764791752952216,-0.004642389296776023,-0.00028330888191558035,0.0014972451607481144,0.04109239426365288,0.01505196023153131,0.010000023110418817
0.0072365976452010445,-0.006949492366928759,-0.004099595978206671,-0.0021559866867976933,0.005078565201975672,-0.004738572928848842,0.014158112105279277,0.0004875890403993357,0.000870954755061107,0.00046640842714522996,-0.005275847295762841,0.005056165261445183,0.041216446368595124,0.008867437813339695,0.013322114190526946,-0.003754328640994096,0.0017261371052864592,0.022612809280867462,0.005777905989568307,0.04654988068668757,0.006322948099644142,-0.004026542281756886,-0.029683914537627427,-0.01019683841846128,-0.006192391255967841,0.008130221911353928,0.04802958992179606,0.009396434504604275,-0.002453105304606157
0.005229337166435019,-8.249798398061826e-05,-0.002337438432442458,-0.006081439948563715,-0.01632739902732725,-3.2340970956746644e-05,0.00019771517442323714,0.0035433462906912074,-0.012169347673261303,-0.0015445511667195283,-0.006092954036414636,0.0033023060222542974,0.03367892944765056,0.0016088240580881003,-0.004825612845690174,0.0013107496125607022,-0.0008674409095149585,0.03247069847550009,-0.005934586729423488,0.042691985483552713,0.006192107932050738,0.0031579146227386765,-0.012938659426657525,-0.001277567273725551,-0.011318993155661525,-0.004036407409525524,0.039596090235569634,0.0029030036765588427,0.0031204103406516064
0.006425752307881789,0.006130344608411563,-0.002454558023535549,0.012638869745800706,0.0018163407888709547,0.002408344678488115,0.014765974580363044,-0.0018543302048743679,-0.01476985776567716,-0.007510467363496367,0.003708199444564029,0.0026940243655122183,0.05713967919805573,-0.003443986238947231,-0.002268564293767059,-0.005566878149020278,0.007555533913721463,0.04210367125981368,0.016593722389403952,0.05117259879617808,0.012050311869030734,0.012993741225973012,-0.0019592157304318086,-0.008108314311576527,0.008095009952058807,0.015035372172937938,0.04416544406442929,0.003401593992903379,-0.00022649279678070886
-0.005454145516050162,0.0023817574865101793,-0.003144990433554246,-0.015153035722880629,0.003580576171306471,0.007273149917254522,0.010797601155712443,-0.004894903138487662,-0.011927665570767229,0.0008870600048292407,-0.0008143927822404701,0.004932821654433144,0.04142761698925288,0.0008580762052005253,-0.0001818324409873157,0.011401096922728763,0.004880265806484724,0.03058625565817933,0.005025194176651337,0.03989266473432996,0.0026064905135854063,0.0013690700268348065,-0.005623900479639322,-0.0010014711079740122,0.01601651605922162,0.0074925286343848286,0.04937174835616315,0.017768000098428112,0.009637328172357582
0.008410727659261747,0.00036086477259433076,-0.007855220425008328,0.0010660037034237238,0.002381979921118055,0.010434864609535915,0.009024565857832146,-0.0007732804875619238,-0.004486189677725781,0.002667173223980902,-0.0015340594711859528,-0.002604431202687306,0.053137756105836896,0.0038561948703437223,-0.010267598066525115,-0.006713597802790204,-0.0046412472418148835,0.03675507759711171,0.009570716617679186,0.03632642930149094,0.014620377926717163,-0.0008677291154923545,0.008031217739321592,0.00729109262449865,0.0038722633313257675,0.01797272816467207,0.04601361005342166,0.0032527228154389,0.006516716400993468
0.006407056863746979,0.008998974047781673,-0.004394554708171816,-0.007573746856525389,-0.0014960453022317794,-0.0002838313889082451,0.012635844058530707,0.005177309862207997,-0.00907757238592694,-0.0006696616624922474,0.009810770458994676,0.014187055082496663,0.03533434627155355,-0.0026870214145900085,-0.008795735267553263,-0.005907082045741077,-0.006008976918647678,0.03050060208748498,-0.006859904386191562,0.035824060870553676,0.00995972205389386,0.004698989524665233,-0.009638876644955505,0.00872393948064701,0.0031774601750604588,0.007677633025254549,0.03987360309221958,0.013428868218551104,0.0049675760544271195
-0.008724405059176949,-0.0010664448006343042,0.0018746816977289844,-0.006882638472666239,-0.0176092349451479,-0.009421933431187633,0.00928042580825817,0.001108972738733514,-0.02705576282267891,-0.008499402253145298,-0.006159121264216035,0.012028735212415239,0.04264723645916891,-0.00150336984970217,0.0010462282363344394,-0.0003100599147904275,0.001780637808583564,0.04182378252042248,0.012821533910598015,0.04011762000990994,0.008407879626681585,-0.005396311316417448,-0.018496609159134442,0.0017907328159357902,0.0030225331178164536,0.015038315316336861,0.04304829833556443,0.0051668341225391875,0.011743904849613105
0.008289633396103786,0.01149714679062036,-0.008909508142954428,-0.003979786227755875,-0.007580724832376981,-0.0007559018714328002,0.006920952857454031,-0.0015380254229832983,-0.007736463879033439,0.002676530629320921,-0.010810671149183713,0.0026033988644264924,0.03952330839529648,-0.002674831626669072,-0.004901569808533969,-0.0013513122096516076,0.001514145675327464,0.03191532762080919,0.006192170891770606,0.027402245409857834,0.006510547235943546,0.004439812757971618,-0.00403819507881788,0.003969139072310792,-0.011459597736897878,0.0074222251808954386,0.03722615790753337,-0.002147271631631769,0.009361772881582974
